11;2015;121;0;-1.931;-1.446;0;376.0;-0.050;-0.006;25.60;70.00;967.99;0;1.226;95.2
11;2015;121;1;-1.926;-1.446;0;376.0;-0.066;-0.004;25.62;69.19;967.93;0;1.242;93.6
11;2015;121;2;-1.916;-1.401;0;376.4;-0.030;-0.005;25.66;68.57;967.93;0;1.308;95.9
11;2015;121;3;-1.914;-1.260;0;376.4;-0.066;-0.005;25.72;68.34;967.99;0;1.402;93.8
11;2015;121;4;-1.872;-1.202;0;376.1;-0.020;-0.003;25.74;68.21;967.93;0;1.318;93.4
11;2015;121;5;-1.892;-1.233;0;376.6;-0.045;-0.005;25.65;68.80;967.93;0;1.116;95.8
11;2015;121;6;-1.906;-1.129;0;376.8;-0.025;-0.004;25.66;68.57;967.93;0;1.196;103.5
11;2015;121;7;-1.889;-1.026;0;376.8;0;-0.004;25.73;67.91;967.93;0;1.252;104.7
11;2015;121;8;-1.855;-0.747;0;377.1;0;-0.006;25.86;67.42;967.93;0;1.202;98.8
11;2015;121;9;-1.710;-0.527;0;376.9;-0.040;-0.003;26.06;66.76;967.99;0;1.239;95.2
11;2015;121;10;-1.676;-0.399;0;377.0;0.015;-0.003;26.11;66.47;967.99;0;1.159;99.6
11;2015;121;11;-1.713;-0.334;0;376.6;0.005;-0.003;26.16;66.34;967.99;0;1.340;100.9
11;2015;121;12;-1.862;-0.413;0;376.5;0.040;-0.004;25.98;67.09;967.99;0;1.474;104.5
11;2015;121;13;-1.911;-0.472;0;376.8;0.015;-0.002;25.87;67.52;967.99;0;1.324;112.7
11;2015;121;14;-1.926;-0.430;0;376.6;-0.030;-0.004;25.92;66.60;967.99;0;1.250;111.5
11;2015;121;15;-1.914;-0.275;0;376.6;-0.025;-0.004;25.99;66.60;968.05;0;1.238;112.8
11;2015;121;16;-1.911;-0.207;0;376.5;-0.015;-0.003;26.02;66.47;968.05;0;1.269;107.2
11;2015;121;17;-1.897;-0.207;0;376.4;0;-0.004;26.04;66.47;968.05;0;1.450;105.2
11;2015;121;18;-1.914;-0.207;0;376.6;0.030;-0.006;25.94;66.80;968.11;0;1.432;105.3
11;2015;121;19;-1.897;-0.207;0;376.3;0.020;-0.005;25.97;66.17;968.11;0;1.371;107.4
11;2015;121;20;-1.914;-0.207;0;376.1;0.010;-0.004;25.98;66.63;968.11;0;1.399;106.5
11;2015;121;21;-1.914;-0.207;0;376.1;0.045;-0.006;25.94;66.24;968.11;0;1.122;115.5
11;2015;121;22;-1.926;-0.207;0;376.0;0;-0.005;25.91;66.86;968.11;0;1.065;113.9
11;2015;121;23;-1.955;-0.207;0;376.5;0.005;-0.005;25.83;66.73;968.11;0;0.997;118.4
11;2015;121;24;-1.933;-0.207;0;376.5;-0.025;-0.004;25.85;66.83;968.11;0;1.079;114.9
11;2015;121;25;-1.919;-0.207;0;376.3;-0.030;-0.005;25.89;66.90;968.11;0;1.061;112.9
11;2015;121;26;-1.936;-0.248;0;376.3;-0.030;-0.005;25.82;67.06;968.12;0;0.799;115.0
11;2015;121;27;-1.943;-0.351;0;376.6;0;-0.002;25.68;67.13;968.17;0;1.062;118.5
