11;2015;152;0;-2.203;-1.088;0;372.4;0.010;0;26.68;59.18;971.59;0;4.202;145.4
11;2015;152;1;-2.162;-1.033;0;372.1;0;-0.001;26.69;59.15;971.59;0;4.186;146.1
11;2015;152;2;-2.184;-1.033;0;371.9;-0.020;-0.001;26.65;59.18;971.66;0;3.869;153.7
11;2015;152;3;-2.208;-1.033;0;371.9;-0.025;0;26.64;59.41;971.66;0;3.311;156.2
11;2015;152;4;-2.238;-1.033;0;371.6;0;-0.001;26.64;59.58;971.66;0;4.110;156.1
11;2015;152;5;-2.260;-1.040;0;371.8;0;-0.001;26.59;59.64;971.72;0;4.290;151.0
11;2015;152;6;-2.252;-1.126;0;372.1;0.005;0;26.55;59.81;971.66;0;3.369;150.9
11;2015;152;7;-2.250;-1.061;0;372.1;-0.020;-0.001;26.53;60.04;971.66;0;3.653;153.9
11;2015;152;8;-2.243;-1.143;0;372.5;-0.015;-0.001;26.49;60.17;971.72;0;3.941;150.2
11;2015;152;9;-2.216;-1.109;0;372.6;-0.025;-0.002;26.47;60.40;971.78;0;2.986;143.8
11;2015;152;10;-2.213;-1.068;0;372.8;-0.015;-0.001;26.42;60.66;971.66;0;3.041;147.4
11;2015;152;11;-2.199;-1.047;0;372.5;0;0.001;26.40;60.79;971.78;0;3.605;151.4
11;2015;152;12;-2.196;-1.112;0;372.7;-0.020;-0.001;26.36;61.06;971.72;0;3.914;151.3
11;2015;152;13;-2.186;-1.057;0;372.6;-0.020;-0.001;26.35;61.02;971.78;0;3.586;145.7
11;2015;152;14;-2.149;-1.033;0;372.5;-0.005;0;26.36;61.15;971.78;0;3.777;144.8
11;2015;152;15;-2.137;-1.033;0;372.7;0.025;-0.001;26.35;61.22;971.72;0;3.505;148.9
11;2015;152;16;-2.159;-1.033;0;372.4;0.005;0;26.32;61.45;971.66;0;2.553;153.8
11;2015;152;17;-2.164;-1.033;0;372.5;-0.005;-0.001;26.30;61.52;971.72;0;3.017;140.8
11;2015;152;18;-2.147;-1.033;0;372.5;-0.010;-0.001;26.29;61.61;971.72;0;2.605;142.8
11;2015;152;19;-2.132;-1.033;0;372.5;-0.015;-0.001;26.26;61.75;971.72;0;2.144;143.2
11;2015;152;20;-2.159;-1.037;0;372.6;0;-0.001;26.22;62.07;971.78;0;3.006;149.5
11;2015;152;21;-2.157;-1.033;0;372.6;-0.005;0;26.18;62.24;971.72;0;3.331;145.6
11;2015;152;22;-2.137;-1.033;0;372.4;0.010;0;26.19;62.27;971.72;0;3.221;133.4
11;2015;152;23;-2.127;-1.033;0;372.2;0.005;-0.001;26.16;62.40;971.78;0;2.511;145.9
11;2015;152;24;-2.149;-1.071;0;372.0;-0.005;-0.001;26.08;62.83;971.77;0;2.080;139.8
11;2015;152;25;-2.181;-1.081;0;371.9;-0.030;-0.001;26.06;62.80;971.77;0;3.817;134.1
11;2015;152;26;-2.154;-1.164;0;372.1;-0.030;-0.002;26.03;63.09;971.77;0;3.397;141.1
11;2015;152;27;-2.159;-1.212;0;371.9;-0.005;-0.001;25.98;63.19;971.84;0;4.289;144.8
11;2015;152;28;-2.167;-1.212;0;372.0;-0.005;-0.001;25.97;63.32;971.90;0;3.142;146.3
11;2015;152;29;-2.142;-1.143;0;371.8;0;0;25.97;63.49;971.78;0;2.885;143.6
11;2015;152;30;-2.135;-1.102;0;371.5;-0.005;-0.001;25.95;63.42;971.84;0;2.719;141.2
