11;2013;91;0;-2.289;0.207;-1.473;398.9;-0.055;-0.007;30.39;33.56;969.82;0;1.024;166.7
11;2013;91;1;-2.277;0.207;-1.498;400.4;-0.015;-0.008;30.42;33.39;969.81;0;1.430;173.4
11;2013;91;2;-2.220;0.207;-1.501;401.8;-0.030;-0.005;30.45;33.39;969.88;0;1.249;159.5
11;2013;91;3;-2.232;0.207;-1.476;403.6;-0.055;-0.004;30.40;33.53;969.88;0;1.617;160.6
11;2013;91;4;-2.210;0.207;-1.437;405.0;-0.066;-0.010;30.40;33.53;969.88;0;1.204;160.5
11;2013;91;5;-2.208;0.207;-1.467;406.2;-0.010;-0.006;30.41;33.62;970.00;0;1.354;163.8
11;2013;91;6;-2.161;0.196;-1.470;406.9;-0.050;-0.006;30.38;33.39;970.00;0;1.141;155.6
11;2013;91;7;-2.171;0.045;-1.397;407.6;-0.060;-0.006;30.35;33.56;970.00;0;0.857;174.7
11;2013;91;8;-2.151;0.055;-1.400;407.2;-0.071;-0.005;30.46;33.36;969.94;0;1.014;167.2
11;2013;91;9;-2.132;-0.052;-1.345;406.7;-0.050;-0.005;30.36;33.53;970.00;0;1.066;177.5
11;2013;91;10;-2.156;-0.200;-1.299;405.9;-0.081;-0.005;30.34;33.62;970.00;0;1.103;158.9
11;2013;91;11;-2.159;-0.207;-1.286;404.9;-0.096;-0.004;30.37;33.62;970.06;0;0.667;159.8
11;2013;91;12;-2.188;-0.207;-1.286;404.4;-0.045;-0.005;30.30;33.53;970.06;0;0.718;163.1
11;2013;91;13;-2.201;-0.207;-1.286;404.0;-0.066;-0.007;30.24;33.89;970.12;0;0.889;148.0
11;2013;91;14;-2.186;-0.207;-1.286;404.0;-0.055;-0.004;30.26;34.25;970.12;0;0.740;144.0
11;2013;91;15;-2.215;-0.248;-1.286;404.1;-0.040;-0.006;30.16;34.35;970.18;0;0.578;122.2
11;2013;91;16;-2.205;-0.461;-1.286;404.4;-0.015;-0.005;30.10;34.54;970.12;0;1.051;116.2
11;2013;91;17;-2.208;-0.651;-1.280;404.8;-0.071;-0.005;29.90;35.66;970.24;0;0.984;103.3
11;2013;91;18;-2.210;-0.985;-1.115;405.4;-0.020;-0.004;29.67;36.02;970.24;0;1.042;78.7
11;2013;91;19;-2.235;-1.363;-0.928;406.6;-0.101;-0.005;29.44;36.45;970.24;0;1.273;66.1
11;2013;91;20;-2.240;-1.622;-0.910;407.2;-0.121;-0.006;29.29;37.04;970.30;0;1.537;56.9
11;2013;91;21;-2.215;-1.859;-0.790;407.7;-0.151;-0.009;29.18;37.20;970.36;0;1.729;54.7
11;2013;91;22;-2.198;-1.894;-0.714;407.7;-0.136;-0.006;29.15;37.40;970.42;0;1.853;54.8
11;2013;91;23;-2.176;-2.086;-0.668;407.5;-0.121;-0.006;29.08;37.63;970.42;0;1.937;56.3
11;2013;91;24;-2.137;-2.269;-0.671;407.4;-0.076;-0.006;29.02;37.76;970.48;0;1.962;55.4
11;2013;91;25;-2.085;-2.272;-0.674;407.3;-0.116;-0.005;29.00;37.96;970.48;0;1.974;51.2
11;2013;91;26;-2.029;-2.272;-0.714;407.2;-0.101;-0.007;28.92;38.12;970.48;0;2.070;50.6
11;2013;91;27;-2.002;-2.303;-0.717;407.1;-0.116;-0.006;28.84;38.38;970.54;0;2.070;54.5
11;2013;91;28;-1.994;-2.293;-0.763;406.7;-0.071;-0.005;28.84;38.48;970.48;0;1.824;43.5
11;2013;91;29;-1.963;-2.272;-0.910;405.6;-0.091;-0.006;28.92;38.58;970.54;0;1.914;35.6
11;2013;91;30;-1.941;-2.272;-0.919;404.8;-0.060;-0.005;28.86;38.78;970.60;0;1.726;37.3
11;2013;91;31;-1.948;-2.272;-0.919;403.8;-0.111;-0.005;28.81;38.94;970.54;0;1.914;39.7
11;2013;91;32;-1.999;-2.272;-0.919;403.1;-0.091;-0.005;28.76;38.98;970.60;0;1.629;36.5
11;2013;91;33;-1.994;-2.155;-0.919;401.9;-0.101;-0.005;28.80;38.81;970.60;0;1.610;36.1
11;2013;91;34;-1.972;-1.883;-0.983;400.3;-0.091;-0.004;28.90;38.52;970.60;0;1.799;33.1
11;2013;91;35;-1.992;-1.859;-1.103;399.0;-0.106;-0.004;28.85;38.29;970.60;0;1.563;29.0
11;2013;91;36;-2.036;-1.859;-1.176;397.9;-0.066;-0.008;28.82;38.62;970.61;0;1.319;33.2
11;2013;91;37;-2.058;-1.808;-1.280;396.8;-0.096;-0.007;28.90;37.66;970.60;0;1.230;30.7
11;2013;91;38;-2.075;-1.598;-1.286;396.4;-0.106;-0.005;28.94;37.20;970.67;0;1.189;41.0
11;2013;91;39;-2.017;-1.439;-1.286;394.7;-0.116;-0.007;29.09;37.40;970.61;0;0.459;64.2
11;2013;91;40;-2.029;-1.367;-1.339;393.8;-0.045;-0.008;29.12;36.97;970.73;0;0.608;51.8
11;2013;91;41;-2.075;-1.284;-1.434;392.8;-0.040;-0.006;29.03;37.24;970.73;0;1.015;54.0
11;2013;91;42;-2.063;-1.116;-1.510;391.5;-0.030;-0.006;29.13;36.05;970.67;0;1.073;62.0
11;2013;91;43;-2.112;-1.043;-1.587;390.5;-0.025;-0.006;29.07;36.58;970.73;0;0.859;68.5
11;2013;91;44;-2.142;-1.033;-1.620;389.8;-0.086;-0.005;29.08;36.68;970.72;0;0.865;76.0
11;2013;91;45;-2.174;-1.033;-1.642;389.2;-0.081;-0.006;29.07;36.32;970.72;0;0.847;65.6
11;2013;91;46;-2.201;-1.033;-1.611;389.2;-0.111;-0.007;29.08;36.25;970.67;0;0.817;57.9
11;2013;91;47;-2.203;-1.033;-1.639;389.0;-0.081;-0.006;29.02;36.61;970.66;0;0.921;71.0
11;2013;91;48;-2.208;-1.033;-1.571;388.9;-0.116;-0.005;28.94;36.55;970.66;0;0.512;91.2
11;2013;91;49;-2.230;-1.029;-1.584;389.3;-0.096;-0.006;28.99;36.35;970.73;0;0.997;76.1
11;2013;91;50;-2.208;-0.740;-1.654;388.9;-0.045;-0.006;29.22;35.04;970.73;0;1.234;76.3
11;2013;91;51;-2.178;-0.623;-1.654;388.5;-0.020;-0.005;29.23;35.23;970.73;0;0.957;81.5
11;2013;91;52;-2.176;-0.620;-1.654;388.0;-0.035;-0.003;29.30;35.17;970.73;0;0.624;94.4
11;2013;91;53;-2.198;-0.620;-1.654;387.6;-0.050;-0.006;29.13;35.23;970.73;0;0.805;88.7
11;2013;91;54;-2.205;-0.627;-1.654;386.2;-0.015;-0.005;29.17;35.00;970.73;0;0.762;101.2
11;2013;91;55;-2.218;-0.640;-1.654;385.1;-0.066;-0.005;29.13;35.46;970.79;0;0.787;77.1
11;2013;91;56;-2.228;-0.620;-1.654;383.9;-0.076;-0.004;29.21;34.97;970.73;0;0.683;81.6
11;2013;91;57;-2.245;-0.589;-1.654;382.2;-0.035;-0.003;29.27;34.02;970.73;0;0.850;77.8
11;2013;91;58;-2.210;-0.582;-1.654;380.6;0.010;-0.004;29.24;35.82;970.85;0;1.047;76.7
11;2013;91;59;-2.323;-0.651;-1.654;379.5;-0.020;-0.004;28.89;36.87;970.72;0;1.034;72.5
11;2013;91;60;-2.436;-0.730;-1.633;378.8;-0.101;-0.004;28.84;36.68;970.79;0;1.030;68.4
11;2013;91;61;-2.453;-0.737;-1.608;377.7;-0.081;-0.005;28.90;35.46;970.79;0;1.094;62.9
11;2013;91;62;-2.448;-0.771;-1.556;376.8;-0.076;-0.005;28.86;35.73;970.79;0;1.302;63.4
11;2013;91;63;-2.493;-0.919;-1.479;376.3;-0.086;-0.004;28.73;36.65;970.79;0;1.267;74.9
11;2013;91;64;-2.490;-0.954;-1.470;375.7;-0.040;-0.006;28.81;35.73;970.79;0;1.158;73.2
11;2013;91;65;-2.505;-1.033;-1.415;375.4;-0.096;-0.005;28.59;37.56;970.79;0;1.235;77.2
11;2013;91;66;-2.546;-1.033;-1.299;375.8;-0.050;-0.005;28.44;37.33;970.79;0;1.054;84.5
11;2013;91;67;-2.522;-0.926;-1.476;375.7;-0.076;-0.004;28.84;34.77;970.79;0;1.024;93.4
11;2013;91;68;-2.448;-0.788;-1.654;375.5;-0.030;-0.004;28.99;35.36;970.79;0;1.069;98.8
11;2013;91;69;-2.461;-0.847;-1.654;376.0;-0.050;-0.004;28.91;35.73;970.79;0;1.119;99.2
11;2013;91;70;-2.451;-0.795;-1.657;375.9;-0.005;-0.007;29.08;34.15;970.79;0;1.034;103.7
11;2013;91;71;-2.380;-0.630;-1.798;376.1;-0.071;-0.004;29.25;34.05;970.78;0;0.766;109.0
11;2013;91;72;-2.282;-0.620;-2.003;375.7;-0.096;-0.006;29.41;33.56;970.79;0;0.764;111.9
11;2013;91;73;-2.257;-0.620;-2.022;375.6;-0.071;-0.007;29.36;33.92;970.73;0;0.834;112.6
11;2013;91;74;-2.299;-0.620;-2.022;375.5;0.005;-0.006;29.28;34.15;970.79;0;0.960;114.7
11;2013;91;75;-2.365;-0.620;-1.951;375.3;-0.040;-0.008;29.17;34.61;970.79;0;0.839;115.6
11;2013;91;76;-2.458;-0.623;-1.700;375.4;-0.035;-0.008;28.96;34.64;970.79;0;0.888;106.6
11;2013;91;77;-2.488;-0.623;-1.654;375.1;-0.055;-0.003;28.92;35.27;970.73;0;0.800;111.6
11;2013;91;78;-2.500;-0.658;-1.654;375.1;-0.136;-0.004;28.84;36.02;970.73;0;0.697;111.2
11;2013;91;79;-2.500;-0.699;-1.654;374.9;-0.066;-0.006;28.74;36.55;970.73;0;0.776;111.4
11;2013;91;80;-2.502;-0.778;-1.654;375.1;-0.066;-0.008;28.81;36.12;970.73;0;0.678;121.5
11;2013;91;81;-2.502;-0.899;-1.654;374.6;-0.126;-0.006;28.84;34.90;970.73;0;0.438;129.4
11;2013;91;82;-2.517;-1.033;-1.642;375.3;-0.071;-0.005;28.73;34.97;970.73;0;0.312;128.2
11;2013;91;83;-2.500;-1.033;-1.654;375.3;-0.076;-0.007;29.02;34.08;970.73;0;0.559;129.4
11;2013;91;84;-2.463;-1.033;-1.654;375.7;-0.131;-0.006;29.06;34.12;970.79;0;0.855;132.7
11;2013;91;85;-2.412;-1.002;-1.657;375.7;-0.071;-0.006;29.16;34.12;970.73;0;0.628;146.9
11;2013;91;86;-2.404;-0.978;-1.660;375.5;-0.040;-0.006;29.06;34.58;970.79;0;0.544;155.3
11;2013;91;87;-2.436;-0.968;-1.654;375.9;-0.081;-0.006;28.90;35.13;970.73;0;0.616;139.7
11;2013;91;88;-2.448;-0.782;-1.657;376.4;-0.040;-0.004;28.98;34.61;970.79;0;0.613;91.6
11;2013;91;89;-2.360;0.289;-1.921;375.8;-0.010;-0.005;29.39;33.33;970.78;0;0.942;160.1
11;2013;91;90;-2.294;0.572;-2.022;374.9;0.076;-0.006;29.60;33.49;970.78;0;1.186;133.0
11;2013;91;91;-2.309;0.210;-2.022;374.9;0.066;-0.004;29.37;33.59;970.84;0;0.850;126.5
11;2013;91;92;-2.340;0.200;-2.022;374.3;0.015;-0.004;29.25;33.95;970.84;0;0.901;124.4
11;2013;91;93;-2.419;-0.145;-1.976;373.1;0.015;-0.005;29.02;35.13;970.84;0;1.016;107.0
11;2013;91;94;-2.529;-0.403;-1.688;372.8;0;-0.005;28.68;36.58;970.97;0;1.713;97.6
11;2013;91;95;-2.596;-0.620;-1.550;372.0;-0.045;-0.005;28.57;36.12;970.97;0;1.545;84.1
11;2013;91;96;-2.667;-0.840;-1.320;371.9;-0.050;-0.003;28.36;36.05;970.97;0;1.496;80.6
11;2013;91;97;-2.730;-1.288;-1.201;371.7;-0.101;-0.004;27.97;37.37;971.03;0;1.746;71.5
11;2013;91;98;-2.883;-1.346;-1.002;374.8;-0.086;-0.004;27.69;38.25;971.03;0;3.849;95.7
11;2013;91;99;-2.556;-0.055;-1.467;373.9;0.025;-0.006;28.92;35.66;971.03;0;3.618;94.8
11;2013;91;100;-2.223;0.623;-1.881;372.7;0.146;-0.005;29.28;34.81;971.03;0;2.475;95.6
11;2013;91;101;-2.117;0.448;-2.022;372.6;0.161;-0.004;29.18;35.20;971.09;0;3.185;92.0
11;2013;91;102;-2.186;0.220;-2.022;373.4;0.040;-0.004;29.02;35.63;971.09;0;3.004;96.3
11;2013;91;103;-2.203;0.582;-2.022;372.5;0.066;-0.004;29.09;35.50;971.09;0;3.308;104.4
11;2013;91;104;-2.201;0.492;-2.022;372.1;0.076;-0.002;29.04;35.99;971.09;0;3.163;108.5
11;2013;91;105;-2.230;0.275;-2.022;372.0;0.066;-0.006;28.93;36.51;971.09;0;2.930;110.1
11;2013;91;106;-2.257;0.155;-1.924;371.7;-0.030;-0.004;28.81;37.17;971.10;0;2.543;111.7
11;2013;91;107;-2.323;-0.193;-1.743;371.9;-0.045;-0.005;28.70;37.63;971.09;0;2.689;110.8
11;2013;91;108;-2.397;-0.262;-1.654;371.7;-0.010;-0.004;28.66;37.79;971.09;0;2.780;110.7
11;2013;91;109;-2.424;-0.423;-1.654;371.9;-0.010;-0.002;28.59;38.25;971.09;0;2.847;110.2
11;2013;91;110;-2.431;-0.585;-1.654;371.9;-0.071;-0.004;28.58;38.06;971.09;0;2.906;109.1
11;2013;91;111;-2.412;-0.620;-1.651;372.0;-0.040;-0.002;28.58;38.22;971.09;0;3.059;114.4
11;2013;91;112;-2.355;-0.623;-1.639;372.0;-0.035;-0.002;28.56;38.09;971.09;0;2.452;114.6
11;2013;91;113;-2.377;-0.837;-1.535;372.4;-0.050;-0.005;28.46;38.25;971.15;0;2.593;107.8
11;2013;91;114;-2.429;-1.002;-1.473;373.3;-0.035;-0.004;28.39;38.62;971.15;0;2.299;112.0
11;2013;91;115;-2.318;-0.726;-1.553;373.5;-0.015;-0.003;28.54;38.29;971.15;0;2.709;109.1
11;2013;91;116;-2.274;-0.620;-1.654;373.8;-0.020;-0.004;28.60;38.06;971.15;0;2.896;119.7
11;2013;91;117;-2.264;-0.516;-1.654;374.0;-0.020;-0.003;28.65;37.89;971.15;0;4.109;111.6
11;2013;91;118;-2.213;-0.406;-1.654;374.4;0.030;-0.004;28.69;37.96;971.21;0;3.249;110.0
11;2013;91;119;-2.208;-0.386;-1.669;375.2;-0.040;-0.004;28.66;38.22;971.21;0;2.964;108.4
11;2013;91;120;-2.203;-0.117;-1.862;375.7;0.010;-0.004;28.77;38.39;971.21;0;3.375;113.8
11;2013;91;121;-2.171;0.227;-1.988;376.2;0.040;-0.004;28.92;38.32;971.21;0;3.812;116.1
11;2013;91;122;-2.110;0.582;-2.022;376.0;0.045;-0.003;29.06;37.70;971.15;0;4.213;118.9
11;2013;91;123;-2.017;0.775;-2.144;375.4;0.071;-0.003;29.16;37.66;971.15;0;3.440;110.9
