11;2013;152;0;-2.205;0.203;-1.654;372.6;0;0;28.27;48.96;969.93;0;2.236;145.2
11;2013;152;1;-2.210;-0.093;-1.654;372.2;0;0;28.15;49.25;969.93;0;2.244;151.1
11;2013;152;2;-2.277;-0.207;-1.654;371.9;0;0;28.13;49.35;969.93;0;1.926;140.3
11;2013;152;3;-2.335;-0.207;-1.654;372.1;0;0;28.11;49.58;970.00;0;3.602;140.9
11;2013;152;4;-2.247;-0.207;-1.654;372.2;0;0;28.17;49.52;969.94;0;3.065;138.4
11;2013;152;5;-2.220;-0.207;-1.654;372.0;-0.005;0;28.14;49.52;970.00;0;3.072;139.8
11;2013;152;6;-2.223;-0.207;-1.654;372.1;0;0;28.12;49.52;970.00;0;2.422;140.2
11;2013;152;7;-2.223;-0.207;-1.654;372.0;0;0;28.12;49.52;970.06;0;2.514;135.3
11;2013;152;8;-2.232;-0.327;-1.654;371.7;0;0;28.06;49.78;970.12;0;2.107;139.1
11;2013;152;9;-2.218;-0.523;-1.654;371.7;0;0;28.05;49.71;970.06;0;2.004;141.3
11;2013;152;10;-2.267;-0.620;-1.654;371.7;0;0;27.99;49.98;970.06;0;2.685;141.8
11;2013;152;11;-2.250;-0.620;-1.651;371.7;0;-0.001;27.98;49.98;970.06;0;3.147;137.9
11;2013;152;12;-2.223;-0.613;-1.654;371.5;-0.005;-0.001;28.04;49.78;970.12;0;2.382;135.4
11;2013;152;13;-2.210;-0.620;-1.654;371.3;0;0;27.96;50.11;970.05;0;1.856;151.5
11;2013;152;14;-2.262;-0.620;-1.654;371.4;0;0;27.87;50.30;970.12;0;3.380;132.7
11;2013;152;15;-2.235;-0.620;-1.654;371.5;0;0;27.95;50.11;970.12;0;2.824;142.0
11;2013;152;16;-2.218;-0.620;-1.654;371.6;0;0;27.85;50.21;970.24;0;2.299;145.2
11;2013;152;17;-2.223;-0.620;-1.654;371.4;0;0;27.89;50.27;970.24;0;2.409;140.5
11;2013;152;18;-2.245;-0.620;-1.654;371.3;0;0;27.85;50.44;970.24;0;2.932;140.0
11;2013;152;19;-2.210;-0.620;-1.654;371.4;-0.010;-0.001;27.88;50.47;970.24;0;2.329;141.1
11;2013;152;20;-2.215;-0.620;-1.654;371.1;-0.005;-0.001;27.82;50.44;970.24;0;2.124;141.2
