11;2013;121;0;-1.587;1.033;-1.225;384.7;0.055;0.063;24.53;77.60;971.02;0;1.634;156.2
11;2013;121;1;-1.604;1.033;-1.283;383.7;0.091;0.064;24.57;77.90;971.02;0;1.376;157.0
11;2013;121;2;-1.614;1.033;-1.286;383.0;0.020;0.067;24.51;78.20;971.08;0;1.340;161.8
11;2013;121;3;-1.619;1.033;-1.286;382.3;0.045;0.067;24.52;77.80;971.02;0;1.320;157.8
11;2013;121;4;-1.629;1.033;-1.286;382.3;0.030;0.067;24.57;77.10;971.02;0;1.060;164.5
11;2013;121;5;-1.624;1.033;-1.286;381.4;0.045;0.069;24.61;76.80;971.09;0;1.047;165.5
11;2013;121;6;-1.634;0.864;-1.286;381.2;0.050;0.072;24.49;78.00;971.02;0;1.068;166.1
11;2013;121;7;-1.698;0.788;-1.256;381.0;0.076;0.073;24.37;77.90;971.02;0;1.022;168.8
11;2013;121;8;-1.720;0.740;-1.256;380.9;0.055;0.072;24.41;78.40;971.08;0;0.771;164.2
11;2013;121;9;-1.705;0.637;-1.244;380.9;0.020;0.076;24.36;78.80;971.03;0;0.686;175.7
11;2013;121;10;-1.703;0.706;-1.234;380.8;0.066;0.074;24.39;78.30;971.09;0;1.286;179.3
11;2013;121;11;-1.707;0.778;-1.262;380.4;0.045;0.074;24.46;77.60;971.09;0;0.831;174.0
11;2013;121;12;-1.747;0.692;-1.262;380.5;0.040;0.076;24.34;78.10;971.08;0;0.910;171.0
11;2013;121;13;-1.759;0.785;-1.250;380.3;0.020;0.076;24.37;78.20;971.15;0;1.094;179.2
11;2013;121;14;-1.764;0.816;-1.250;380.6;0.091;0.075;24.28;79.30;971.20;0;1.440;164.6
11;2013;121;15;-1.707;0.888;-1.286;380.3;0.091;0.071;24.39;78.20;971.21;0;1.540;161.1
11;2013;121;16;-1.715;0.875;-1.283;380.3;0.111;0.078;24.24;79.70;971.21;0;1.272;163.2
11;2013;121;17;-1.720;0.768;-1.219;380.1;0.076;0.077;24.35;78.30;971.21;0;1.580;162.1
11;2013;121;18;-1.825;0.634;-1.121;380.6;0.086;0.078;24.23;79.20;971.21;0;1.430;154.6
11;2013;121;19;-1.781;0.761;-1.124;380.7;0.091;0.078;24.30;78.20;971.21;0;1.549;163.1
11;2013;121;20;-1.737;0.885;-1.201;381.0;0.050;0.078;24.29;78.50;971.20;0;1.245;161.7
11;2013;121;21;-1.663;1.033;-1.286;380.8;0.066;0.078;24.39;78.20;971.20;0;1.411;159.7
11;2013;121;22;-1.651;1.033;-1.286;380.4;0.111;0.078;24.35;77.90;971.26;0;1.912;159.9
11;2013;121;23;-1.703;0.943;-1.286;381.1;0.101;0.078;24.22;78.90;971.26;0;1.470;153.2
11;2013;121;24;-1.685;1.033;-1.286;380.8;0.151;0.078;24.31;78.40;971.26;0;1.729;154.0
11;2013;121;25;-1.722;1.019;-1.283;381.2;0.111;0.078;24.33;78.10;971.26;0;1.797;157.4
11;2013;121;26;-1.710;0.878;-1.262;381.5;0.131;0.078;24.33;78.70;971.32;0;1.144;162.1
11;2013;121;27;-1.700;0.954;-1.247;381.6;0.111;0.078;24.28;78.10;971.38;0;1.661;154.2
11;2013;121;28;-1.734;0.830;-1.139;382.2;0.106;0.078;24.16;79.10;971.38;0;1.634;161.0
11;2013;121;29;-1.720;0.816;-1.100;382.4;0.106;0.078;24.20;79.50;971.32;0;1.593;158.0
11;2013;121;30;-1.690;0.706;-1.100;382.6;0.066;0.078;24.23;78.40;971.38;0;1.514;173.9
11;2013;121;31;-1.680;0.658;-1.087;383.0;0.096;0.078;24.20;78.40;971.32;0;1.544;168.8
11;2013;121;32;-1.688;0.630;-1.069;383.4;0.066;0.078;24.08;79.10;971.32;0;1.493;169.1
11;2013;121;33;-1.730;0.620;-0.971;383.9;0.076;0.078;24.00;79.90;971.38;0;1.167;170.2
11;2013;121;34;-1.771;0.620;-0.928;384.3;0.035;0.078;23.96;80.20;971.38;0;1.187;165.7
11;2013;121;35;-1.737;0.620;-0.919;384.3;0.076;0.078;24.00;79.90;971.38;0;1.127;164.6
11;2013;121;36;-1.742;0.620;-0.919;383.9;0.055;0.078;23.97;80.10;971.44;0;1.246;168.2
11;2013;121;37;-1.712;0.620;-0.943;383.7;0.101;0.078;23.99;79.80;971.38;0;1.029;174.8
11;2013;121;38;-1.680;0.620;-1.005;383.7;0.055;0.078;23.99;79.70;971.44;0;1.414;161.5
11;2013;121;39;-1.656;0.620;-1.084;383.9;0.121;0.078;24.06;79.40;971.44;0;1.387;157.5
